,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
0,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_38_3,Y*A*x/d,1.0*x0*x1*x3/x2,4.2417405743146214e-07,5.035623565844589e-07,4.953720205111763e-07,0.9999999999997441,0.9999999999997546,True,40.179,50,2,7.751837939220416e-08,0.999999999999994,0.9999999999999939,1.0*x0*x1*x3/x2,20851
1,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_38_3,Y*A*x/d,1.0*x0*x1*x3/x2,8.087944846859543e-07,7.920763517753644e-07,7.913519385834643e-07,0.9999999999993623,0.9999999999993737,True,24.136,71,2,7.748273348458092e-08,0.999999999999994,0.9999999999999937,1.0*x0*x1*x3/x2,12594
2,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_38_3,Y*A*x/d,1.0*x0*x1*x3/x2,2.757809655214654e-07,3.2254119541328254e-07,3.1475900545602045e-07,0.9999999999999025,0.999999999999901,True,24.751,40,10,1.2362768576595008e-06,0.9999999999984717,0.9999999999984232,1.0*x0*x1*x3/x2,14608
3,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_38_3,Y*A*x/d,1.0*x0*x1*x3/x2,9.430143528725483e-08,9.188370111221809e-08,8.967638067478077e-08,0.9999999999999918,0.999999999999992,True,26.053,40,4,9.347949340014516e-07,0.9999999999991261,0.9999999999990762,1.0*x0*x1*x3/x2,14559
4,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_3_24,Pwr/(4*pi*r**2),0.08*x0/(1.0*x1**2 + 0.001*x1 - 0.001),4.2896710319506506e-05,4.1984429688183814e-05,4.132396627096449e-05,0.9999999981757705,0.9999999982923298,True,13.05,9,2,8.680632949582087e-08,0.9999999999999925,0.9999999999999922,0.08*x0/x1**2,8804
5,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_3_24,Pwr/(4*pi*r**2),(-0.082*x0 + 0.001*x1 - 0.001)/(0.005*x0*x1 - 0.999*x1**2 - 0.037*x1 + 0.011),5.777168502787379e-05,5.933085532871928e-05,5.8398005401537716e-05,0.9999999964753674,0.999999996589673,True,18.581,16,2,8.680571182840587e-08,0.9999999999999925,0.9999999999999921,0.08*x0/x1**2,11890
6,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_3_24,Pwr/(4*pi*r**2),0.08*x0/x1**2,3.6729949039301526e-07,3.8174355395662927e-07,3.785106646253336e-07,0.9999999999998586,0.9999999999998568,True,24.191,9,2,8.647611659564118e-08,0.9999999999999926,0.9999999999999922,0.08*x0/x1**2,16913
7,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_3_24,Pwr/(4*pi*r**2),0.08*x0/x1**2,1.9389256101074763e-06,2.339018928779417e-06,2.3852860274822744e-06,0.999999999993978,0.9999999999943104,True,25.254,9,2,8.646303571424331e-08,0.9999999999999926,0.999999999999992,0.08*x0/x1**2,17031
8,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_4_23,q/(4*pi*epsilon*r),(0.077*x0**2 - 0.004*x0*x1 + 0.02*x0*x2)/(0.968*x0*x1*x2 - 0.001*x0*x2 + 0.001*x0 - 0.043*x1**2*x2 - 0.001*x1**2 + 0.247*x1*x2**2 + 0.001*x2**2 + 0.001*x2),7.725156924898882e-05,8.037750955493288e-05,8.190105385570606e-05,0.9999999935231503,0.9999999932922173,True,42.962,40,4,7.800862456048956e-08,0.9999999999999939,0.999999999999994,(0.077*x0**2 + 0.02*x0*x2)/(0.969*x0*x1*x2 + 0.248*x1*x2**2),25008
9,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_4_23,q/(4*pi*epsilon*r),0.08*x0/(1.0*x1*x2 - 0.001*x1 + 0.001),6.133308972823305e-05,6.211926896068073e-05,6.37243157432588e-05,0.9999999958808383,0.9999999959392116,True,20.806,14,2,6.951824577834533e-08,0.9999999999999951,0.999999999999995,0.08*x0/(x1*x2),12444
10,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_4_23,q/(4*pi*epsilon*r),0.08*x0/(x1*x2),7.088312416007778e-08,6.821104161739697e-08,6.952346801990399e-08,0.9999999999999949,0.9999999999999951,True,33.206,14,2,6.952727201475851e-08,0.9999999999999951,0.999999999999995,0.08*x0/(x1*x2),21035
11,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_II_4_23,q/(4*pi*epsilon*r),0.08*x0/(x1*x2),7.332540983226589e-08,6.821234342454549e-08,6.951812949682554e-08,0.9999999999999951,0.9999999999999951,True,32.525,14,2,6.954495277441245e-08,0.9999999999999951,0.9999999999999952,0.08*x0/(x1*x2),19797
